Date,High,Low,Open,Close,Volume,Adj Close
2010/04/28,2484.15,2456.63,2483.03,2471.73,2755190000,2471.73
2010/04/29,2513.69,2483.5,2487.33,2511.92,3069640000,2511.92
2010/04/30,2514.37,2461.09,2509.99,2461.19,2841130000,2461.19
2010/05/03,2503.0,2472.32,2472.32,2498.74,2398370000,2498.74
2010/05/04,2465.55,2411.28,2465.55,2424.25,3052590000,2424.25
2010/05/05,2421.05,2382.07,2395.21,2402.29,3041480000,2402.29
2010/05/06,2407.79,2185.75,2391.21,2319.64,4553600000,2319.64
2010/05/07,2330.65,2228.06,2308.71,2265.64,4227720000,2265.64
2010/05/10,2379.87,2349.4,2365.97,2374.67,2871800000,2374.67
2010/05/11,2405.26,2345.5,2347.7,2375.31,2548840000,2375.31
2010/05/12,2426.47,2384.69,2388.64,2425.02,2351900000,2425.02
2010/05/13,2434.29,2387.59,2416.36,2394.36,2375250000,2394.36
2010/05/14,2374.53,2323.63,2373.88,2346.85,2653020000,2346.85
2010/05/17,2364.65,2304.28,2352.77,2354.23,2434480000,2354.23
2010/05/18,2374.91,2309.22,2372.84,2317.26,2490310000,2317.26
2010/05/19,2324.99,2270.62,2307.78,2298.37,2646160000,2298.37
2010/05/20,2253.04,2203.5,2245.56,2204.01,3420420000,2204.01
2010/05/21,2243.0,2165.79,2169.58,2229.04,3389670000,2229.04
2010/05/24,2244.67,2212.37,2220.6,2213.55,2150020000,2213.55
2010/05/25,2211.94,2140.53,2157.45,2210.95,2946380000,2210.95
2010/05/26,2257.33,2190.44,2226.24,2195.88,3077300000,2195.88
2010/05/27,2278.37,2239.72,2244.82,2277.68,2408220000,2277.68
2010/05/28,2277.1,2241.52,2275.19,2257.04,2165590000,2257.04
2010/06/01,2277.39,2220.89,2244.79,2222.33,2167810000,2222.33
2010/06/02,2281.07,2221.07,2234.59,2281.07,2190140000,2281.07
2010/06/03,2307.47,2274.88,2285.76,2303.03,2249050000,2303.03
2010/06/04,2278.58,2212.3,2257.05,2219.17,2342480000,2219.17
2010/06/07,2232.89,2172.25,2226.6,2173.9,2256670000,2173.9
2010/06/08,2183.1,2139.46,2176.07,2170.57,2696580000,2170.57
2010/06/09,2208.65,2152.67,2184.78,2158.85,2325060000,2158.85
2010/06/10,2219.65,2185.98,2188.71,2218.71,2187840000,2218.71
2010/06/11,2243.6,2196.91,2199.4,2243.6,1877120000,2243.6
2010/06/14,2278.96,2242.0,2263.66,2243.96,1951910000,2243.96
2010/06/15,2307.98,2256.44,2256.48,2305.88,2289060000,2305.88
2010/06/16,2317.75,2290.26,2293.56,2305.93,1936400000,2305.93
2010/06/17,2318.27,2288.59,2316.59,2307.16,1821680000,2307.16
2010/06/18,2321.99,2301.48,2308.94,2309.8,2037230000,2309.8
2010/06/21,2341.11,2277.73,2341.11,2289.09,1910700000,2289.09
2010/06/22,2313.72,2259.59,2296.83,2261.8,1934450000,2261.8
2010/06/23,2271.74,2236.99,2264.41,2254.23,1929450000,2254.23
2010/06/24,2247.42,2213.5,2246.2,2217.42,2064360000,2217.42
2010/06/25,2240.88,2205.92,2224.73,2223.48,3540350000,2223.48
2010/06/28,2241.64,2208.37,2227.43,2220.65,1876740000,2220.65
2010/06/29,2185.3,2122.67,2183.92,2135.18,2827090000,2135.18
2010/06/30,2153.36,2105.26,2134.03,2109.24,2221560000,2109.24
2010/07/01,2117.94,2061.14,2110.75,2101.36,2717070000,2101.36
2010/07/02,2110.66,2077.71,2105.5,2091.79,1672320000,2091.79
2010/07/06,2136.3,2077.77,2122.28,2093.88,2173030000,2093.88
2010/07/07,2159.79,2098.11,2099.66,2159.47,2199500000,2159.47
2010/07/08,2181.3,2150.19,2174.96,2175.4,2034030000,2175.4
2010/07/09,2196.95,2170.76,2174.2,2196.45,1592610000,2196.45
2010/07/12,2213.39,2183.52,2194.12,2198.36,1767970000,2198.36
2010/07/13,2248.16,2212.97,2221.25,2242.03,2278480000,2242.03
2010/07/14,2260.33,2235.15,2246.99,2249.84,2213010000,2249.84
2010/07/15,2253.33,2218.92,2247.76,2249.08,2011600000,2249.08
2010/07/16,2236.66,2177.51,2231.71,2179.05,2195150000,2179.05
2010/07/19,2201.29,2171.2,2185.81,2198.23,1735090000,2198.23
2010/07/20,2222.61,2159.95,2165.35,2222.49,1933270000,2222.49
2010/07/21,2236.37,2183.22,2236.13,2187.33,2222030000,2187.33
2010/07/22,2251.42,2216.04,2216.04,2245.89,2213220000,2245.89
2010/07/23,2269.47,2227.5,2234.34,2269.47,2410600000,2269.47
2010/07/26,2296.43,2262.96,2271.62,2296.43,2164280000,2296.43
2010/07/27,2307.6,2280.72,2306.62,2288.25,2065390000,2288.25
2010/07/28,2292.24,2257.76,2284.62,2264.56,1848520000,2264.56
2010/07/29,2282.94,2228.52,2279.07,2251.69,2324590000,2251.69
2010/07/30,2264.81,2218.61,2227.29,2254.7,2138610000,2254.7
2010/08/02,2299.24,2274.27,2283.32,2295.36,1953200000,2295.36
2010/08/03,2295.03,2272.33,2291.75,2283.52,1997030000,2283.52
2010/08/04,2305.07,2283.21,2291.09,2303.57,2021980000,2303.57
2010/08/05,2298.86,2281.68,2291.22,2293.06,1774300000,2293.06
2010/08/06,2291.15,2253.92,2267.42,2288.47,1876630000,2288.47
2010/08/09,2309.43,2289.03,2298.81,2305.69,1614580000,2305.69
2010/08/10,2290.51,2261.5,2280.06,2277.17,2039590000,2277.17
2010/08/11,2236.93,2204.94,2236.93,2208.63,2274460000,2208.63
2010/08/12,2197.97,2163.07,2164.64,2190.27,2189680000,2190.27
2010/08/13,2190.27,2173.48,2183.09,2173.48,1605040000,2173.48
2010/08/16,2193.84,2155.66,2161.31,2181.87,1627620000,2181.87
2010/08/17,2225.08,2193.42,2197.09,2209.44,1736870000,2209.44
2010/08/18,2228.9,2196.11,2205.3,2215.7,1654560000,2215.7
2010/08/19,2211.73,2168.74,2204.8,2178.95,2094800000,2178.95
2010/08/20,2182.67,2159.54,2172.26,2179.76,1898500000,2179.76
2010/08/23,2200.52,2159.44,2188.34,2159.63,1665900000,2159.63
2010/08/24,2144.2,2113.71,2131.0,2123.76,2141650000,2123.76
2010/08/25,2148.35,2102.26,2109.15,2141.54,2019480000,2141.54
2010/08/26,2154.32,2116.82,2148.49,2118.69,1804510000,2118.69
2010/08/27,2154.99,2099.29,2134.16,2153.63,2134550000,2153.63
2010/08/30,2154.47,2119.93,2145.76,2119.97,1585200000,2119.97
2010/08/31,2128.9,2101.52,2109.76,2114.03,2084110000,2114.03
2010/09/01,2177.5,2141.95,2142.75,2176.84,2133970000,2176.84
2010/09/02,2200.01,2173.71,2178.99,2200.01,1680590000,2200.01
2010/09/03,2235.57,2213.56,2227.96,2233.75,1647790000,2233.75
2010/09/07,2231.28,2206.62,2227.26,2208.89,1685240000,2208.89
2010/09/08,2237.42,2215.9,2216.07,2228.87,2018210000,2228.87
2010/09/09,2251.98,2229.8,2251.09,2236.2,1706650000,2236.2
2010/09/10,2246.6,2229.12,2239.08,2242.48,1692470000,2242.48
2010/09/13,2289.49,2263.69,2263.8,2285.71,1937630000,2285.71
2010/09/14,2302.57,2274.57,2281.31,2289.77,2079030000,2289.77
2010/09/15,2304.6,2276.32,2283.17,2301.32,2067130000,2301.32
2010/09/16,2304.95,2288.71,2297.51,2303.25,1809280000,2303.25
2010/09/17,2320.37,2301.82,2318.42,2315.61,2432480000,2315.61
2010/09/20,2358.9,2317.89,2322.8,2355.83,1989520000,2355.83
2010/09/21,2366.76,2341.82,2355.27,2349.35,2125100000,2349.35
2010/09/22,2355.91,2323.55,2339.91,2334.55,2170210000,2334.55
2010/09/23,2353.79,2316.11,2316.71,2327.08,1923110000,2327.08
2010/09/24,2381.22,2353.5,2356.26,2381.22,1993380000,2381.22
2010/09/27,2386.01,2368.65,2379.73,2369.77,1873120000,2369.77
2010/09/28,2383.67,2339.5,2373.13,2379.59,2125730000,2379.59
2010/09/29,2382.15,2366.19,2372.37,2376.56,2077930000,2376.56
2010/09/30,2400.06,2354.22,2390.96,2368.62,2418300000,2368.62
2010/10/01,2389.45,2359.32,2386.82,2370.75,1932650000,2370.75
2010/10/04,2370.87,2332.46,2362.25,2344.52,1901980000,2344.52
2010/10/05,2402.42,2366.06,2368.52,2399.83,2203470000,2399.83
2010/10/06,2399.13,2368.43,2395.16,2380.66,2103800000,2380.66
2010/10/07,2392.74,2368.25,2391.63,2383.67,1846240000,2383.67
2010/10/08,2406.67,2370.53,2384.76,2401.91,2000980000,2401.91
2010/10/11,2413.03,2397.57,2403.46,2402.33,1539990000,2402.33
2010/10/12,2421.79,2379.39,2397.7,2417.92,1960920000,2417.92
2010/10/13,2452.54,2426.52,2432.55,2441.23,2294450000,2441.23
2010/10/14,2445.85,2422.07,2441.21,2435.38,2014540000,2435.38
2010/10/15,2468.77,2438.03,2461.7,2468.77,2232810000,2468.77
2010/10/18,2480.95,2462.55,2470.12,2480.66,1724710000,2480.66
2010/10/19,2462.94,2422.14,2442.21,2436.95,2241840000,2436.95
2010/10/20,2469.72,2441.07,2443.2,2457.39,2016770000,2457.39
2010/10/21,2482.14,2436.34,2470.72,2459.67,2135480000,2459.67
2010/10/22,2479.39,2459.43,2461.6,2479.39,1648180000,2479.39
2010/10/25,2507.03,2490.11,2491.62,2490.85,1746320000,2490.85
2010/10/26,2503.03,2470.12,2476.51,2497.29,1914350000,2497.29
2010/10/27,2505.35,2478.01,2484.09,2503.26,2013240000,2503.26
2010/10/28,2516.2,2489.76,2516.16,2507.37,1998340000,2507.37
2010/10/29,2517.5,2505.86,2505.99,2507.41,2068700000,2507.41
2010/11/01,2532.37,2491.46,2520.45,2504.84,1904790000,2504.84
2010/11/02,2534.88,2518.29,2525.94,2533.52,1914980000,2533.52
2010/11/03,2541.42,2511.31,2532.83,2540.27,1990410000,2540.27
2010/11/04,2579.62,2564.05,2569.27,2577.34,2492050000,2577.34
2010/11/05,2582.18,2568.78,2577.63,2578.98,2092850000,2578.98
2010/11/08,2583.3,2566.78,2570.86,2580.05,1799330000,2580.05
2010/11/09,2592.94,2552.93,2587.08,2562.98,2157370000,2562.98
2010/11/10,2578.78,2545.46,2564.31,2578.78,1998930000,2578.78
2010/11/11,2559.99,2524.12,2534.24,2555.52,2559980000,2555.52
2010/11/12,2552.24,2506.4,2540.47,2518.21,2191790000,2518.21
2010/11/15,2534.56,2512.29,2529.02,2513.82,1852210000,2513.82
2010/11/16,2503.29,2459.79,2494.21,2469.84,2234090000,2469.84
2010/11/17,2486.16,2467.19,2471.27,2476.01,1816260000,2476.01
2010/11/18,2526.83,2502.5,2504.41,2514.4,2046660000,2514.4
2010/11/19,2520.94,2499.92,2510.79,2518.12,1839670000,2518.12
2010/11/22,2532.02,2501.3,2509.39,2532.02,1850570000,2532.02
2010/11/23,2510.09,2483.16,2504.21,2494.95,1892260000,2494.95
2010/11/24,2545.41,2519.89,2519.89,2543.12,1634640000,2543.12
2010/11/26,2541.49,2522.4,2525.91,2534.56,623980000,2534.56
2010/11/29,2531.03,2496.83,2522.24,2525.22,1683260000,2525.22
2010/11/30,2510.71,2488.61,2497.12,2498.23,2317480000,2498.23
2010/12/01,2558.29,2535.19,2535.19,2549.43,2109940000,2549.43
2010/12/02,2580.59,2551.82,2553.68,2579.35,2038130000,2579.35
2010/12/03,2593.68,2567.88,2569.02,2591.46,1810400000,2591.46
2010/12/06,2599.19,2584.09,2591.28,2594.92,1617030000,2594.92
2010/12/07,2623.6,2597.45,2623.15,2598.49,1906290000,2598.49
2010/12/08,2612.37,2592.89,2604.57,2609.16,1763460000,2609.16
2010/12/09,2624.84,2606.24,2623.15,2616.67,1924980000,2616.67
2010/12/10,2639.41,2615.42,2623.28,2637.54,1736730000,2637.54
2010/12/13,2645.79,2624.56,2645.35,2624.91,1835330000,2624.91
2010/12/14,2636.85,2621.05,2631.34,2627.72,1853270000,2627.72
2010/12/15,2643.11,2613.15,2625.81,2617.22,1863980000,2617.22
2010/12/16,2639.68,2613.72,2620.56,2637.31,1735290000,2637.31
2010/12/17,2651.35,2637.08,2643.35,2642.97,2421830000,2642.97
2010/12/20,2658.8,2634.56,2651.98,2649.56,1707950000,2649.56
2010/12/21,2669.01,2655.95,2658.94,2667.61,1647550000,2667.61
2010/12/22,2675.26,2666.63,2669.0,2671.48,1614040000,2671.48
2010/12/23,2671.63,2661.17,2667.42,2665.6,1270290000,2665.6
2010/12/27,2670.57,2645.38,2657.09,2667.27,1097100000,2667.27
2010/12/28,2673.02,2658.21,2671.85,2662.88,1130200000,2662.88
2010/12/29,2671.23,2664.51,2667.18,2666.93,1122150000,2666.93
2010/12/30,2671.11,2661.83,2665.68,2662.98,1074350000,2662.98
2010/12/31,2662.39,2649.04,2660.58,2652.87,1026600000,2652.87
2011/01/03,2704.86,2676.34,2676.65,2691.52,1919660000,2691.52
2011/01/04,2700.88,2663.64,2699.86,2681.25,2015440000,2681.25
2011/01/05,2702.2,2671.89,2673.91,2702.2,2060750000,2702.2
2011/01/06,2712.35,2697.73,2704.38,2709.89,2095490000,2709.89
2011/01/07,2715.96,2676.36,2712.75,2703.17,1976220000,2703.17
2011/01/10,2712.32,2682.25,2691.47,2707.8,1868870000,2707.8
2011/01/11,2722.75,2706.58,2719.6,2716.83,1893100000,2716.83
2011/01/12,2737.33,2722.32,2731.45,2737.33,1873960000,2737.33
2011/01/13,2742.43,2727.14,2734.93,2735.29,1923900000,2735.29
2011/01/14,2755.3,2729.62,2732.48,2755.3,2020210000,2755.3
2011/01/18,2766.17,2744.26,2744.8,2765.85,2020190000,2765.85
2011/01/19,2764.35,2717.79,2762.81,2725.36,2130930000,2725.36
2011/01/20,2714.1,2686.59,2712.4,2704.29,2323250000,2704.29
2011/01/21,2722.74,2688.53,2716.92,2689.54,1916960000,2689.54
2011/01/24,2719.73,2687.97,2693.03,2717.55,1871300000,2717.55
2011/01/25,2719.34,2697.51,2704.25,2719.25,1936120000,2719.25
2011/01/26,2746.03,2717.63,2724.52,2739.5,2031410000,2739.5
2011/01/27,2763.64,2740.3,2745.16,2755.28,2020550000,2755.28
2011/01/28,2755.28,2679.57,2755.28,2686.89,2371140000,2686.89
2011/01/31,2706.3,2676.87,2693.3,2700.08,1952310000,2700.08
2011/02/01,2755.97,2716.64,2717.61,2751.19,2255990000,2751.19
2011/02/02,2758.51,2743.76,2744.68,2749.56,2024600000,2749.56
2011/02/03,2757.54,2725.78,2746.74,2753.88,1941260000,2753.88
2011/02/04,2769.7,2747.86,2755.85,2769.3,1956710000,2769.3
2011/02/07,2796.5,2772.81,2773.26,2783.99,1768090000,2783.99
2011/02/08,2797.05,2776.35,2782.41,2797.05,1803010000,2797.05
2011/02/09,2798.91,2780.89,2791.13,2789.07,1930820000,2789.07
2011/02/10,2791.43,2762.34,2764.76,2790.45,2497540000,2790.45
2011/02/11,2810.56,2778.21,2783.16,2809.44,2066700000,2809.44
2011/02/14,2819.87,2808.27,2810.19,2817.18,1964780000,2817.18
2011/02/15,2813.13,2798.83,2809.02,2804.35,2006220000,2804.35
2011/02/16,2828.19,2811.52,2815.09,2825.56,2276980000,2825.56
2011/02/17,2835.2,2815.08,2816.12,2831.58,1939320000,2831.58
2011/02/18,2840.51,2823.65,2833.35,2833.95,2109460000,2833.95
2011/02/22,2808.18,2752.75,2795.44,2756.42,2262100000,2756.42
2011/02/23,2761.7,2705.54,2755.2,2722.99,2479150000,2722.99
2011/02/24,2745.29,2707.8,2726.59,2737.9,2065290000,2737.9
2011/02/25,2781.12,2751.81,2752.16,2781.05,1867820000,2781.05
2011/02/28,2798.43,2767.61,2791.28,2782.27,2009500000,2782.27
2011/03/01,2791.23,2730.72,2791.08,2737.41,2212860000,2737.41
2011/03/02,2763.95,2734.08,2735.05,2748.07,1986900000,2748.07
2011/03/03,2802.32,2774.48,2774.48,2798.74,1990380000,2798.74
2011/03/04,2798.07,2768.12,2797.64,2784.67,1897900000,2784.67
2011/03/07,2794.82,2724.51,2793.19,2745.63,2189970000,2745.63
2011/03/08,2775.41,2729.85,2745.23,2765.77,1835540000,2765.77
2011/03/09,2761.77,2737.68,2756.34,2751.72,1996700000,2751.72
2011/03/10,2721.21,2695.08,2719.29,2701.02,2363330000,2701.02
2011/03/11,2724.61,2689.41,2689.65,2715.61,1851810000,2715.61
2011/03/14,2715.22,2682.09,2695.66,2700.97,1782070000,2700.97
2011/03/15,2680.57,2618.5,2619.4,2667.33,2359830000,2667.33
2011/03/16,2669.27,2603.5,2652.92,2616.82,2596000000,2616.82
2011/03/17,2660.5,2634.17,2656.08,2636.05,1994360000,2636.05
2011/03/18,2665.56,2639.76,2665.54,2643.67,1986900000,2643.67
2011/03/21,2699.7,2674.99,2675.47,2692.09,1751060000,2692.09
2011/03/22,2695.46,2679.41,2692.13,2683.87,1657430000,2683.87
2011/03/23,2704.3,2660.17,2677.56,2698.3,1769950000,2698.3
2011/03/24,2740.39,2703.42,2715.88,2736.42,1954180000,2736.42
2011/03/25,2762.55,2740.17,2746.34,2743.06,1857570000,2743.06
2011/03/28,2754.63,2730.68,2752.33,2730.68,1669260000,2730.68
2011/03/29,2756.89,2720.19,2727.83,2756.89,1631160000,2756.89
2011/03/30,2779.95,2763.77,2772.36,2776.79,1818410000,2776.79
2011/03/31,2783.98,2769.52,2774.23,2781.07,1896420000,2781.07
2011/04/01,2802.63,2779.71,2796.67,2789.6,2090120000,2789.6
2011/04/04,2799.73,2778.87,2796.26,2789.19,1705920000,2789.19
2011/04/05,2806.2,2785.27,2787.78,2791.19,1954520000,2791.19
2011/04/06,2815.55,2786.8,2808.11,2799.82,1996750000,2799.82
2011/04/07,2813.22,2781.13,2799.59,2796.14,1806900000,2796.14
2011/04/08,2808.56,2771.42,2806.29,2780.42,1650810000,2780.42
2011/04/11,2792.95,2760.84,2789.49,2771.51,2053190000,2771.51
2011/04/12,2760.62,2737.07,2755.89,2744.79,1818610000,2744.79
2011/04/13,2772.05,2744.85,2762.69,2761.52,1744940000,2761.52
2011/04/14,2762.18,2733.68,2743.12,2760.22,1717650000,2760.22
2011/04/15,2769.29,2743.75,2752.87,2764.65,1785050000,2764.65
2011/04/18,2737.46,2706.5,2731.22,2735.38,1786230000,2735.38
2011/04/19,2746.18,2727.12,2741.35,2744.97,1675970000,2744.97
2011/04/20,2802.99,2785.98,2788.84,2802.51,2094470000,2802.51
2011/04/21,2820.77,2808.55,2820.77,2820.16,2094470000,2820.16
2011/04/25,2826.26,2813.2,2820.28,2825.88,1480600000,2825.88
2011/04/26,2856.61,2829.0,2832.48,2847.54,2057740000,2847.54
2011/04/27,2870.8,2842.61,2853.88,2869.88,2071380000,2869.88
2011/04/28,2874.59,2859.62,2862.82,2872.53,1983630000,2872.53
2011/04/29,2876.83,2863.04,2869.74,2873.54,2455650000,2873.54
2011/05/02,2887.75,2859.84,2881.28,2864.08,2062630000,2864.08
2011/05/03,2861.95,2825.5,2859.3,2841.62,2214380000,2841.62
2011/05/04,2848.16,2808.79,2842.92,2828.23,2209580000,2828.23
2011/05/05,2845.85,2804.82,2812.84,2814.72,2227690000,2814.72
2011/05/06,2859.25,2818.65,2840.71,2827.56,2043740000,2827.56
2011/05/09,2850.39,2823.67,2828.24,2843.25,1649110000,2843.25
2011/05/10,2873.64,2850.01,2851.91,2871.89,2018000000,2871.89
2011/05/11,2874.61,2829.68,2867.16,2845.06,2258770000,2845.06
2011/05/12,2865.86,2819.37,2833.67,2863.04,2209650000,2863.04
2011/05/13,2861.51,2827.51,2859.7,2828.47,1917050000,2828.47
2011/05/16,2828.14,2779.54,2815.9,2782.31,2066020000,2782.31
2011/05/17,2783.61,2759.29,2769.17,2783.21,2220440000,2783.21
2011/05/18,2817.15,2780.83,2782.65,2815.0,1875150000,2815.0
2011/05/19,2828.41,2805.12,2824.05,2823.31,1753390000,2823.31
2011/05/20,2821.44,2796.27,2815.96,2803.32,1780140000,2803.32
2011/05/23,2770.51,2750.64,2761.96,2758.9,1795680000,2758.9
2011/05/24,2767.5,2744.01,2766.7,2746.16,1875370000,2746.16
2011/05/25,2771.38,2739.85,2739.99,2761.38,1894510000,2761.38
2011/05/26,2787.33,2756.06,2756.31,2782.92,1904400000,2782.92
2011/05/27,2801.15,2788.29,2789.02,2796.86,1641320000,2796.86
2011/05/31,2835.34,2808.6,2824.25,2835.3,2450090000,2835.3
2011/06/01,2834.05,2767.63,2829.39,2769.19,2254850000,2769.19
2011/06/02,2784.57,2759.17,2773.76,2773.31,1919030000,2773.31
2011/06/03,2762.56,2730.63,2740.49,2732.78,1936400000,2732.78
2011/06/06,2736.66,2702.2,2728.31,2702.56,1878150000,2702.56
2011/06/07,2723.32,2701.17,2712.79,2701.56,1847300000,2701.56
2011/06/08,2698.08,2671.09,2693.69,2675.38,2089320000,2675.38
2011/06/09,2696.69,2670.02,2678.52,2684.87,1704960000,2684.87
2011/06/10,2676.72,2641.64,2675.1,2643.73,1972000000,2643.73
2011/06/13,2657.77,2629.61,2649.3,2639.69,1847050000,2639.69
2011/06/14,2685.65,2662.73,2662.73,2678.72,1701300000,2678.72
2011/06/15,2669.75,2625.86,2653.17,2631.46,1982430000,2631.46
2011/06/16,2642.65,2599.86,2631.98,2623.7,1958250000,2623.7
2011/06/17,2648.54,2608.99,2646.29,2616.48,2393690000,2616.48
2011/06/20,2636.55,2607.74,2608.05,2629.66,1625850000,2629.66
2011/06/21,2688.5,2634.04,2640.33,2687.26,1882490000,2687.26
2011/06/22,2693.23,2668.35,2677.18,2669.19,1617370000,2669.19
2011/06/23,2688.07,2627.47,2638.6,2686.75,2060450000,2686.75
2011/06/24,2682.41,2647.46,2681.1,2652.89,2842870000,2652.89
2011/06/27,2697.34,2647.55,2653.07,2688.28,1710740000,2688.28
2011/06/28,2729.94,2692.45,2694.26,2729.31,1682590000,2729.31
2011/06/29,2746.62,2722.26,2736.76,2740.49,1804490000,2740.49
2011/06/30,2776.56,2749.11,2749.37,2773.52,1859130000,2773.52
2011/07/01,2818.19,2769.06,2775.08,2816.03,1646380000,2816.03
2011/07/05,2828.53,2810.0,2817.87,2825.77,1556620000,2825.77
2011/07/06,2838.85,2812.8,2821.42,2834.02,1639490000,2834.02
2011/07/07,2878.94,2853.9,2856.25,2872.66,1873710000,2872.66
2011/07/08,2860.02,2831.16,2841.29,2859.81,1612120000,2859.81
2011/07/11,2841.12,2795.54,2828.1,2802.62,1765920000,2802.62
2011/07/12,2807.57,2780.16,2798.75,2781.91,2015410000,2781.91
2011/07/13,2825.86,2789.57,2800.88,2796.92,1885510000,2796.92
2011/07/14,2817.38,2755.9,2804.82,2762.67,1946500000,2762.67
2011/07/15,2790.16,2768.28,2787.33,2789.8,1804380000,2789.8
2011/07/18,2783.76,2743.79,2777.61,2765.11,1752220000,2765.11
2011/07/19,2828.65,2790.98,2790.98,2826.52,1882760000,2826.52
2011/07/20,2839.65,2808.18,2839.39,2814.23,1863670000,2814.23
2011/07/21,2847.41,2807.71,2818.79,2834.43,2284150000,2834.43
2011/07/22,2862.72,2830.58,2834.46,2858.83,1665220000,2858.83
2011/07/25,2859.4,2828.91,2832.11,2842.8,1613240000,2842.8
2011/07/26,2851.72,2832.27,2842.74,2839.96,1739980000,2839.96
2011/07/27,2823.86,2761.0,2823.62,2764.79,2367470000,2764.79
2011/07/28,2800.11,2757.85,2765.61,2766.25,2067020000,2766.25
2011/07/29,2780.58,2724.99,2736.67,2756.38,2301210000,2756.38
2011/08/01,2796.24,2716.3,2791.45,2744.61,2209790000,2744.61
2011/08/02,2745.87,2668.68,2728.29,2669.24,2377250000,2669.24
2011/08/03,2695.37,2621.67,2673.97,2693.07,2601310000,2693.07
2011/08/04,2653.79,2556.38,2648.38,2556.39,3272990000,2556.39
2011/08/05,2592.04,2464.87,2580.3,2532.41,3750150000,2532.41
2011/08/08,2489.39,2357.69,2447.3,2357.69,3987990000,2357.69
2011/08/09,2483.66,2331.65,2402.13,2482.52,3803050000,2482.52
2011/08/10,2461.28,2378.08,2425.55,2381.05,3397010000,2381.05
2011/08/11,2516.39,2399.56,2415.54,2492.68,3134140000,2492.68
2011/08/12,2524.09,2481.5,2507.01,2507.98,2232470000,2507.98
2011/08/15,2555.2,2514.52,2522.04,2555.2,1945850000,2555.2
2011/08/16,2546.74,2494.55,2526.48,2523.45,2074370000,2523.45
2011/08/17,2549.11,2488.09,2527.79,2511.48,1913320000,2511.48
2011/08/18,2437.01,2362.97,2436.38,2380.43,2775580000,2380.43
2011/08/19,2415.18,2338.66,2353.32,2341.84,2385300000,2341.84
2011/08/22,2397.34,2337.28,2396.88,2345.38,1957230000,2345.38
2011/08/23,2446.06,2349.08,2360.95,2446.06,2147270000,2446.06
2011/08/24,2470.8,2420.48,2437.48,2467.69,1888640000,2467.69
2011/08/25,2482.9,2415.24,2470.96,2419.63,1789230000,2419.63
2011/08/26,2486.04,2385.27,2408.79,2479.85,1852130000,2479.85
2011/08/29,2562.58,2510.13,2510.99,2562.11,1615510000,2562.11
2011/08/30,2589.53,2534.68,2547.07,2576.11,1871800000,2576.11
2011/08/31,2611.58,2557.74,2589.75,2579.46,1995490000,2579.46
2011/09/01,2604.5,2543.56,2583.34,2546.04,1742440000,2546.04
2011/09/02,2512.78,2469.35,2497.28,2480.33,1571530000,2480.33
2011/09/06,2477.77,2414.31,2417.61,2473.83,1737170000,2473.83
2011/09/07,2548.94,2507.52,2511.5,2548.94,1791480000,2548.94
2011/09/08,2568.45,2520.8,2533.81,2529.14,1979990000,2529.14
2011/09/09,2518.4,2452.93,2508.12,2467.99,2054190000,2467.99
2011/09/12,2495.36,2438.4,2442.86,2495.09,1980350000,2495.09
2011/09/13,2537.4,2494.07,2502.59,2532.15,1931390000,2532.15
2011/09/14,2600.78,2519.8,2548.45,2572.55,2323770000,2572.55
2011/09/15,2608.95,2569.78,2595.45,2607.07,1967730000,2607.07
2011/09/16,2627.28,2600.96,2607.12,2622.31,2703730000,2622.31
2011/09/19,2627.34,2564.46,2584.35,2612.83,1891770000,2612.83
2011/09/20,2643.37,2589.52,2623.89,2590.24,1914990000,2590.24
2011/09/21,2613.29,2537.46,2601.06,2538.19,2172030000,2538.19
2011/09/22,2494.31,2420.23,2466.06,2455.67,2919330000,2455.67
2011/09/23,2490.72,2438.28,2438.63,2483.23,1975200000,2483.23
2011/09/26,2518.91,2446.12,2496.98,2516.69,1982710000,2516.69
2011/09/27,2590.94,2532.65,2560.78,2546.83,2095620000,2546.83
2011/09/28,2569.79,2491.07,2557.86,2491.58,1929310000,2491.58
2011/09/29,2538.97,2433.58,2535.52,2480.76,2290370000,2480.76
2011/09/30,2468.98,2415.07,2444.77,2415.4,2041370000,2415.4
2011/10/03,2430.88,2335.23,2401.19,2335.83,2547690000,2335.83
2011/10/04,2406.67,2298.89,2312.68,2404.82,3040940000,2404.82
2011/10/05,2466.5,2380.96,2398.37,2460.51,2472400000,2460.51
2011/10/06,2507.44,2446.72,2459.05,2506.82,2249140000,2506.82
2011/10/07,2512.14,2468.6,2509.61,2479.35,2084900000,2479.35
2011/10/10,2566.05,2519.78,2522.72,2566.05,1574750000,2566.05
2011/10/11,2587.28,2551.94,2554.7,2583.03,1661400000,2583.03
2011/10/12,2629.49,2602.31,2606.61,2604.73,1967190000,2604.73
2011/10/13,2625.22,2588.71,2595.05,2620.24,1675220000,2620.24
2011/10/14,2667.85,2636.0,2655.23,2667.85,1664350000,2667.85
2011/10/17,2658.25,2606.91,2653.32,2614.92,1675210000,2614.92
2011/10/18,2667.57,2586.31,2614.05,2657.43,1931690000,2657.43
2011/10/19,2651.88,2597.77,2642.89,2604.04,1980180000,2604.04
2011/10/20,2606.39,2557.17,2605.42,2598.62,2040180000,2598.62
2011/10/21,2646.92,2611.11,2630.3,2637.46,2019950000,2637.46
