,O,H,L,C,V,C2,SS,CL,BSTL,SSTL,vora,plb,pls,sumB,sumS,sum
2015-01-27,2760.0,2780.0,2750.0,2780.0,301000.0,2780.0,0.1,2760.0,2778.0,2742.0,26.0,-2879.0,0.0,-2879.0,-13053.0,-15932.0
2015-01-28,2770.0,2790.0,2770.0,2790.0,415000.0,2790.0,0.1,2780.0,2806.0,2754.0,18.0,0.0,0.0,-2879.0,-13053.0,-15932.0
2015-01-29,2790.0,2830.0,2780.0,2790.0,694000.0,2790.0,0.1,2790.0,2808.0,2772.0,43.0,-2849.0,0.0,-5728.0,-13053.0,-18781.0
2015-01-30,2800.0,2810.0,2770.0,2770.0,258000.0,2770.0,0.1,2790.0,2833.0,2747.0,35.0,0.0,0.0,-5728.0,-13053.0,-18781.0
2015-02-02,2800.0,2800.0,2750.0,2750.0,257000.0,2750.0,0.1,2770.0,2805.0,2735.0,43.0,0.0,0.0,-5728.0,-13053.0,-18781.0
2015-02-03,2770.0,2770.0,2750.0,2750.0,223000.0,2750.0,0.1,2750.0,2793.0,2707.0,18.0,0.0,0.0,-5728.0,-13053.0,-18781.0
2015-02-04,2760.0,2790.0,2750.0,2750.0,383000.0,2750.0,0.1,2750.0,2768.0,2732.0,35.0,-2890.0,0.0,-8618.0,-13053.0,-21671.0
2015-02-05,2760.0,2790.0,2760.0,2790.0,211000.0,2790.0,0.1,2750.0,2785.0,2715.0,35.0,1795.0,0.0,-6823.0,-13053.0,-19876.0
2015-02-06,2790.0,2800.0,2770.0,2780.0,210000.0,2780.0,0.1,2790.0,2825.0,2755.0,26.0,0.0,0.0,-6823.0,-13053.0,-19876.0
2015-02-09,2790.0,2800.0,2780.0,2800.0,179000.0,2800.0,0.1,2780.0,2806.0,2754.0,18.0,0.0,0.0,-6823.0,-13053.0,-19876.0
2015-02-10,2800.0,2810.0,2790.0,2810.0,202000.0,2810.0,0.1,2800.0,2818.0,2782.0,18.0,0.0,0.0,-6823.0,-13053.0,-19876.0
2015-02-12,2810.0,2830.0,2810.0,2820.0,269000.0,2820.0,0.1,2810.0,2828.0,2792.0,18.0,-2828.0,0.0,-9651.0,-13053.0,-22704.0
2015-02-13,2820.0,2840.0,2820.0,2840.0,366000.0,2840.0,0.1,2820.0,2838.0,2802.0,18.0,4228.0,0.0,-5423.0,-13053.0,-18476.0
2015-02-16,2850.0,2880.0,2840.0,2850.0,509000.0,2850.0,0.1,2840.0,2858.0,2822.0,35.0,-2799.0,0.0,-8222.0,-13053.0,-21275.0
2015-02-17,2850.0,2890.0,2850.0,2870.0,405000.0,2870.0,0.1,2850.0,2885.0,2815.0,39.0,-1733.0,0.0,-9955.0,-13053.0,-23008.0
2015-02-18,2880.0,2920.0,2870.0,2890.0,588000.0,2890.0,0.1,2870.0,2909.0,2831.0,47.0,343.0,0.0,-9612.0,-13053.0,-22665.0
2015-02-19,2910.0,2930.0,2900.0,2920.0,519000.0,2920.0,0.1,2890.0,2937.0,2843.0,39.0,0.0,0.0,-9612.0,-13053.0,-22665.0
2015-02-20,2930.0,2930.0,2910.0,2920.0,372000.0,2920.0,0.1,2920.0,2959.0,2881.0,22.0,0.0,0.0,-9612.0,-13053.0,-22665.0
2015-02-23,2930.0,2940.0,2910.0,2930.0,329000.0,2930.0,0.1,2920.0,2942.0,2898.0,30.0,0.0,0.0,-9612.0,-13053.0,-22665.0
2015-02-24,2930.0,2950.0,2930.0,2940.0,471000.0,2940.0,0.1,2930.0,2960.0,2900.0,22.0,0.0,0.0,-9612.0,-13053.0,-22665.0
2015-02-25,2950.0,2970.0,2950.0,2960.0,439000.0,2960.0,0.1,2940.0,2962.0,2918.0,30.0,2700.0,0.0,-6912.0,-13053.0,-19965.0
2015-02-26,2970.0,3000.0,2970.0,2980.0,665000.0,2980.0,0.1,2960.0,2990.0,2930.0,39.0,-3344.0,0.0,-10256.0,-13053.0,-23309.0
2015-02-27,2980.0,3000.0,2970.0,2990.0,601000.0,2990.0,0.1,2980.0,3019.0,2941.0,30.0,0.0,0.0,-10256.0,-13053.0,-23309.0
2015-03-02,2990.0,3020.0,2990.0,3010.0,576000.0,3010.0,0.1,2990.0,3020.0,2960.0,30.0,-3311.0,0.0,-13567.0,-13053.0,-26620.0
2015-03-03,3010.0,3010.0,3000.0,3010.0,256000.0,3010.0,0.1,3010.0,3040.0,2980.0,13.0,0.0,0.0,-13567.0,-13053.0,-26620.0
2015-03-04,3000.0,3010.0,2990.0,3000.0,388000.0,3000.0,0.1,3010.0,3023.0,2997.0,22.0,0.0,-1000.0,-13567.0,-14053.0,-27620.0
2015-03-05,3000.0,3000.0,2980.0,2980.0,372000.0,2980.0,0.1,3000.0,3022.0,2978.0,22.0,0.0,0.0,-13567.0,-14053.0,-27620.0
2015-03-06,2980.0,3000.0,2980.0,3000.0,316000.0,3000.0,0.1,2980.0,3002.0,2958.0,22.0,0.0,0.0,-13567.0,-14053.0,-27620.0
2015-03-09,3000.0,3020.0,3000.0,3020.0,241000.0,3020.0,0.1,3000.0,3022.0,2978.0,22.0,0.0,0.0,-13567.0,-14053.0,-27620.0
2015-03-10,3010.0,3020.0,2990.0,2990.0,375000.0,2990.0,0.1,3020.0,3042.0,2998.0,30.0,0.0,6040.0,-13567.0,-8013.0,-21580.0
2015-03-11,2980.0,3000.0,2970.0,2990.0,411000.0,2990.0,0.1,2990.0,3020.0,2960.0,30.0,0.0,0.0,-13567.0,-8013.0,-21580.0
2015-03-12,2990.0,3040.0,2990.0,3030.0,468000.0,3030.0,0.1,2990.0,3020.0,2960.0,47.0,0.0,0.0,-13567.0,-8013.0,-21580.0
2015-03-13,3020.0,3030.0,3000.0,3010.0,689000.0,3010.0,0.1,3030.0,3077.0,2983.0,30.0,0.0,0.0,-13567.0,-8013.0,-21580.0
2015-03-16,3020.0,3030.0,3010.0,3020.0,271000.0,3020.0,0.1,3010.0,3040.0,2980.0,22.0,0.0,0.0,-13567.0,-8013.0,-21580.0
2015-03-17,3030.0,3050.0,3030.0,3030.0,552000.0,3030.0,0.1,3020.0,3042.0,2998.0,30.0,-3944.0,0.0,-17511.0,-8013.0,-25524.0
2015-03-18,3030.0,3030.0,3020.0,3030.0,326000.0,3030.0,0.1,3030.0,3060.0,3000.0,13.0,0.0,0.0,-17511.0,-8013.0,-25524.0
2015-03-19,3030.0,3030.0,3000.0,3010.0,548000.0,3010.0,0.1,3030.0,3043.0,3017.0,30.0,0.0,5666.0,-17511.0,-2347.0,-19858.0
2015-03-20,3000.0,3010.0,3000.0,3000.0,410000.0,3000.0,0.1,3010.0,3040.0,2980.0,13.0,0.0,0.0,-17511.0,-2347.0,-19858.0
2015-03-23,3010.0,3030.0,3000.0,3030.0,428000.0,3030.0,0.1,3000.0,3013.0,2987.0,30.0,5642.0,0.0,-11869.0,-2347.0,-14216.0
2015-03-24,3030.0,3040.0,3010.0,3020.0,537000.0,3020.0,0.1,3030.0,3060.0,3000.0,30.0,0.0,0.0,-11869.0,-2347.0,-14216.0
2015-03-25,3010.0,3030.0,3010.0,3030.0,648000.0,3030.0,0.1,3020.0,3050.0,2990.0,22.0,0.0,0.0,-11869.0,-2347.0,-14216.0
2015-03-26,3010.0,3020.0,2990.0,2990.0,1709000.0,2990.0,0.1,3030.0,3052.0,3008.0,39.0,0.0,16216.0,-11869.0,13869.0,2000.0
2015-03-27,2960.0,2980.0,2920.0,2940.0,1571000.0,2940.0,0.1,2990.0,3029.0,2951.0,64.0,0.0,10616.0,-11869.0,24485.0,12616.0
2015-03-30,2920.0,2930.0,2850.0,2870.0,842000.0,2870.0,0.1,2940.0,3004.0,2876.0,81.0,0.0,-1388.0,-11869.0,23097.0,11228.0
2015-03-31,2880.0,2900.0,2820.0,2840.0,889000.0,2840.0,0.1,2870.0,2951.0,2789.0,73.0,0.0,0.0,-11869.0,23097.0,11228.0
2015-04-01,2820.0,2820.0,2760.0,2770.0,858000.0,2770.0,0.1,2840.0,2913.0,2767.0,69.0,0.0,-18794.0,-11869.0,4303.0,-7566.0
2015-04-02,2820.0,2820.0,2780.0,2810.0,679000.0,2810.0,0.1,2770.0,2839.0,2701.0,43.0,0.0,0.0,-11869.0,4303.0,-7566.0
2015-04-03,2800.0,2830.0,2780.0,2830.0,428000.0,2830.0,0.1,2810.0,2853.0,2767.0,43.0,0.0,0.0,-11869.0,4303.0,-7566.0
2015-04-06,2840.0,2840.0,2830.0,2830.0,234000.0,2830.0,0.1,2830.0,2873.0,2787.0,9.0,0.0,0.0,-11869.0,4303.0,-7566.0
2015-04-07,2840.0,2840.0,2800.0,2800.0,447000.0,2800.0,0.1,2830.0,2839.0,2821.0,35.0,0.0,354.0,-11869.0,4657.0,-7212.0
2015-04-08,2820.0,2840.0,2810.0,2820.0,276000.0,2820.0,0.1,2800.0,2835.0,2765.0,35.0,1763.0,0.0,-10106.0,4657.0,-5449.0
2015-04-09,2840.0,2840.0,2820.0,2830.0,285000.0,2830.0,0.1,2820.0,2855.0,2785.0,18.0,0.0,0.0,-10106.0,4657.0,-5449.0
2015-04-10,2830.0,2840.0,2820.0,2820.0,240000.0,2820.0,0.1,2830.0,2848.0,2812.0,18.0,0.0,0.0,-10106.0,4657.0,-5449.0
2015-04-13,2820.0,2820.0,2760.0,2790.0,377000.0,2790.0,0.1,2820.0,2838.0,2802.0,52.0,0.0,11552.0,-10106.0,16209.0,6103.0
2015-04-14,2770.0,2800.0,2770.0,2800.0,109000.0,2800.0,0.1,2790.0,2842.0,2738.0,26.0,0.0,0.0,-10106.0,16209.0,6103.0
2015-04-15,2800.0,2830.0,2790.0,2800.0,325000.0,2800.0,0.1,2800.0,2826.0,2774.0,35.0,-9200.0,0.0,-19306.0,16209.0,-3097.0
2015-04-16,2800.0,2800.0,2780.0,2780.0,150000.0,2780.0,0.1,2800.0,2835.0,2765.0,18.0,0.0,0.0,-19306.0,16209.0,-3097.0
2015-04-17,2790.0,2800.0,2780.0,2790.0,223000.0,2790.0,0.1,2780.0,2798.0,2762.0,18.0,-2859.0,0.0,-22165.0,16209.0,-5956.0
2015-04-20,2790.0,2790.0,2780.0,2780.0,195000.0,2780.0,0.1,2790.0,2808.0,2772.0,9.0,0.0,0.0,-22165.0,16209.0,-5956.0
2015-04-21,2800.0,2800.0,2790.0,2800.0,163000.0,2800.0,0.1,2780.0,2789.0,2771.0,18.0,0.0,0.0,-22165.0,16209.0,-5956.0
2015-04-22,2800.0,2800.0,2770.0,2790.0,265000.0,2790.0,0.1,2800.0,2818.0,2782.0,26.0,0.0,719.0,-22165.0,16928.0,-5237.0
2015-04-23,2780.0,2800.0,2770.0,2780.0,216000.0,2780.0,0.1,2790.0,2816.0,2764.0,26.0,0.0,0.0,-22165.0,16928.0,-5237.0
2015-04-24,2780.0,2790.0,2780.0,2780.0,156000.0,2780.0,0.1,2780.0,2806.0,2754.0,9.0,0.0,0.0,-22165.0,16928.0,-5237.0
2015-04-27,2790.0,2800.0,2780.0,2790.0,101000.0,2790.0,0.1,2780.0,2789.0,2771.0,18.0,0.0,0.0,-22165.0,16928.0,-5237.0
2015-04-28,2790.0,2790.0,2770.0,2770.0,162000.0,2770.0,0.1,2790.0,2808.0,2772.0,18.0,0.0,722.0,-22165.0,17650.0,-4515.0
2015-04-30,2770.0,2780.0,2750.0,2760.0,286000.0,2760.0,0.1,2770.0,2788.0,2752.0,26.0,0.0,727.0,-22165.0,18377.0,-3788.0
2015-05-01,2750.0,2760.0,2740.0,2740.0,254000.0,2740.0,0.1,2760.0,2786.0,2734.0,18.0,0.0,0.0,-22165.0,18377.0,-3788.0
2015-05-07,2730.0,2760.0,2730.0,2740.0,174000.0,2740.0,0.1,2740.0,2758.0,2722.0,26.0,-2900.0,0.0,-25065.0,18377.0,-6688.0
2015-05-08,2750.0,2810.0,2740.0,2810.0,373000.0,2810.0,0.1,2740.0,2766.0,2714.0,60.0,15907.0,0.0,-9158.0,18377.0,9219.0
2015-05-11,2810.0,2910.0,2810.0,2900.0,955000.0,2900.0,0.1,2810.0,2870.0,2750.0,86.0,-6968.0,0.0,-16126.0,18377.0,2251.0
2015-05-12,2850.0,2910.0,2840.0,2880.0,451000.0,2880.0,0.1,2900.0,2986.0,2814.0,64.0,0.0,0.0,-16126.0,18377.0,2251.0
2015-05-13,2860.0,2890.0,2810.0,2830.0,351000.0,2830.0,0.1,2880.0,2944.0,2816.0,73.0,0.0,-1418.0,-16126.0,16959.0,833.0
2015-05-14,2820.0,2860.0,2810.0,2820.0,281000.0,2820.0,0.1,2830.0,2903.0,2757.0,43.0,0.0,0.0,-16126.0,16959.0,833.0
2015-05-15,2830.0,2850.0,2820.0,2830.0,90000.0,2830.0,0.1,2820.0,2863.0,2777.0,26.0,0.0,0.0,-16126.0,16959.0,833.0
2015-05-18,2830.0,2850.0,2800.0,2820.0,261000.0,2820.0,0.1,2830.0,2856.0,2804.0,43.0,0.0,-9187.0,-16126.0,7772.0,-8354.0
2015-05-19,2830.0,2870.0,2820.0,2840.0,343000.0,2840.0,0.1,2820.0,2863.0,2777.0,43.0,-4540.0,0.0,-20666.0,7772.0,-12894.0
2015-05-20,2850.0,2870.0,2840.0,2870.0,167000.0,2870.0,0.1,2840.0,2883.0,2797.0,26.0,0.0,0.0,-20666.0,7772.0,-12894.0
2015-05-21,2870.0,2880.0,2840.0,2840.0,215000.0,2840.0,0.1,2870.0,2896.0,2844.0,39.0,0.0,1408.0,-20666.0,9180.0,-11486.0
2015-05-22,2840.0,2840.0,2830.0,2830.0,115000.0,2830.0,0.1,2840.0,2879.0,2801.0,9.0,0.0,0.0,-20666.0,9180.0,-11486.0
2015-05-25,2830.0,2860.0,2830.0,2840.0,117000.0,2840.0,0.1,2830.0,2839.0,2821.0,26.0,7396.0,0.0,-13270.0,9180.0,-4090.0
2015-05-26,2860.0,2860.0,2840.0,2840.0,92000.0,2840.0,0.1,2840.0,2866.0,2814.0,18.0,0.0,0.0,-13270.0,9180.0,-4090.0
2015-05-27,2840.0,2860.0,2830.0,2860.0,225000.0,2860.0,0.1,2840.0,2858.0,2822.0,26.0,699.0,0.0,-12571.0,9180.0,-3391.0
2015-05-28,2860.0,2860.0,2840.0,2850.0,147000.0,2850.0,0.1,2860.0,2886.0,2834.0,22.0,0.0,0.0,-12571.0,9180.0,-3391.0
2015-05-29,2850.0,2910.0,2850.0,2900.0,377000.0,2900.0,0.1,2850.0,2872.0,2828.0,56.0,9749.0,0.0,-2822.0,9180.0,6358.0
2015-06-01,2900.0,2910.0,2870.0,2870.0,197000.0,2870.0,0.1,2900.0,2956.0,2844.0,39.0,0.0,0.0,-2822.0,9180.0,6358.0
2015-06-02,2880.0,2890.0,2880.0,2880.0,94000.0,2880.0,0.1,2870.0,2909.0,2831.0,22.0,0.0,0.0,-2822.0,9180.0,6358.0
2015-06-03,2870.0,2880.0,2850.0,2860.0,136000.0,2860.0,0.1,2880.0,2902.0,2858.0,30.0,0.0,-699.0,-2822.0,8481.0,5659.0
2015-06-04,2860.0,2890.0,2860.0,2870.0,194000.0,2870.0,0.1,2860.0,2890.0,2830.0,30.0,-10380.0,0.0,-13202.0,8481.0,-4721.0
2015-06-05,2860.0,2900.0,2860.0,2880.0,199000.0,2880.0,0.1,2870.0,2900.0,2840.0,39.0,-6896.0,0.0,-20098.0,8481.0,-11617.0
2015-06-08,2880.0,2900.0,2880.0,2880.0,130000.0,2880.0,0.1,2880.0,2919.0,2841.0,22.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-09,2890.0,2900.0,2860.0,2860.0,202000.0,2860.0,0.1,2880.0,2902.0,2858.0,39.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-10,2870.0,2890.0,2860.0,2860.0,232000.0,2860.0,0.1,2860.0,2899.0,2821.0,30.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-11,2860.0,2900.0,2860.0,2880.0,132000.0,2880.0,0.1,2860.0,2890.0,2830.0,39.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-12,2890.0,2900.0,2880.0,2890.0,228000.0,2890.0,0.1,2880.0,2919.0,2841.0,22.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-15,2890.0,2900.0,2880.0,2890.0,69000.0,2890.0,0.1,2890.0,2912.0,2868.0,22.0,0.0,0.0,-20098.0,8481.0,-11617.0
2015-06-16,2890.0,2930.0,2880.0,2900.0,433000.0,2900.0,0.1,2890.0,2912.0,2868.0,47.0,-4120.0,0.0,-24218.0,8481.0,-15737.0
2015-06-17,2900.0,2940.0,2900.0,2910.0,245000.0,2910.0,0.1,2900.0,2947.0,2853.0,39.0,0.0,0.0,-24218.0,8481.0,-15737.0
2015-06-18,2910.0,2920.0,2880.0,2880.0,218000.0,2880.0,0.1,2910.0,2949.0,2871.0,39.0,0.0,0.0,-24218.0,8481.0,-15737.0
2015-06-19,2900.0,2910.0,2890.0,2900.0,155000.0,2900.0,0.1,2880.0,2919.0,2841.0,30.0,0.0,0.0,-24218.0,8481.0,-15737.0
2015-06-22,2900.0,2900.0,2860.0,2880.0,355000.0,2880.0,0.1,2900.0,2930.0,2870.0,39.0,0.0,-6920.0,-24218.0,1561.0,-22657.0
2015-06-23,2890.0,2900.0,2880.0,2890.0,199000.0,2890.0,0.1,2880.0,2919.0,2841.0,22.0,0.0,0.0,-24218.0,1561.0,-22657.0
2015-06-24,2900.0,2900.0,2880.0,2880.0,174000.0,2880.0,0.1,2890.0,2912.0,2868.0,22.0,0.0,0.0,-24218.0,1561.0,-22657.0
2015-06-25,2880.0,2900.0,2880.0,2890.0,104000.0,2890.0,0.1,2880.0,2902.0,2858.0,22.0,0.0,0.0,-24218.0,1561.0,-22657.0
2015-06-26,2900.0,2900.0,2870.0,2870.0,148000.0,2870.0,0.1,2890.0,2912.0,2868.0,30.0,0.0,0.0,-24218.0,1561.0,-22657.0
2015-06-29,2850.0,2860.0,2820.0,2830.0,206000.0,2830.0,0.1,2870.0,2900.0,2840.0,47.0,0.0,3533.0,-24218.0,5094.0,-19124.0
2015-06-30,2830.0,2840.0,2820.0,2830.0,183000.0,2830.0,0.1,2830.0,2877.0,2783.0,18.0,0.0,0.0,-24218.0,5094.0,-19124.0
2015-07-01,2830.0,2850.0,2820.0,2840.0,150000.0,2840.0,0.1,2830.0,2848.0,2812.0,26.0,4213.0,0.0,-20005.0,5094.0,-14911.0
2015-07-02,2860.0,2930.0,2840.0,2860.0,315000.0,2860.0,0.1,2840.0,2866.0,2814.0,77.0,11863.0,0.0,-8142.0,5094.0,-3048.0
2015-07-03,2900.0,2900.0,2840.0,2840.0,272000.0,2840.0,0.1,2860.0,2937.0,2783.0,56.0,0.0,0.0,-8142.0,5094.0,-3048.0
2015-07-06,2840.0,2840.0,2810.0,2810.0,295000.0,2810.0,0.1,2840.0,2896.0,2784.0,26.0,0.0,0.0,-8142.0,5094.0,-3048.0
2015-07-07,2840.0,2860.0,2820.0,2850.0,243000.0,2850.0,0.1,2810.0,2836.0,2784.0,43.0,0.0,0.0,-8142.0,5094.0,-3048.0
2015-07-08,2850.0,2850.0,2810.0,2810.0,171000.0,2810.0,0.1,2850.0,2893.0,2807.0,39.0,0.0,0.0,-8142.0,5094.0,-3048.0
2015-07-09,2800.0,2800.0,2760.0,2790.0,402000.0,2790.0,0.1,2810.0,2849.0,2771.0,43.0,0.0,-6810.0,-8142.0,-1716.0,-9858.0
2015-07-10,2790.0,2810.0,2770.0,2770.0,193000.0,2770.0,0.1,2790.0,2833.0,2747.0,35.0,0.0,0.0,-8142.0,-1716.0,-9858.0
2015-07-13,2790.0,2830.0,2780.0,2810.0,85000.0,2810.0,0.1,2770.0,2805.0,2735.0,52.0,12477.0,0.0,4335.0,-1716.0,2619.0
2015-07-14,2840.0,2850.0,2830.0,2840.0,108000.0,2840.0,0.1,2810.0,2862.0,2758.0,35.0,0.0,0.0,4335.0,-1716.0,2619.0
2015-07-15,2850.0,2850.0,2820.0,2820.0,129000.0,2820.0,0.1,2840.0,2875.0,2805.0,26.0,0.0,0.0,4335.0,-1716.0,2619.0
2015-07-16,2830.0,2850.0,2830.0,2840.0,133000.0,2840.0,0.1,2820.0,2846.0,2794.0,26.0,4919.0,0.0,9254.0,-1716.0,7538.0
2015-07-17,2860.0,2860.0,2840.0,2840.0,107000.0,2840.0,0.1,2840.0,2866.0,2814.0,18.0,0.0,0.0,9254.0,-1716.0,7538.0
2015-07-21,2850.0,2860.0,2830.0,2830.0,121000.0,2830.0,0.1,2840.0,2858.0,2822.0,26.0,-9797.0,0.0,-543.0,-1716.0,-2259.0
2015-07-22,2830.0,2840.0,2820.0,2820.0,93000.0,2820.0,0.1,2830.0,2856.0,2804.0,18.0,0.0,0.0,-543.0,-1716.0,-2259.0
2015-07-23,2820.0,2820.0,2800.0,2820.0,102000.0,2820.0,0.1,2820.0,2838.0,2802.0,18.0,0.0,714.0,-543.0,-1002.0,-1545.0
2015-07-24,2800.0,2810.0,2790.0,2800.0,169000.0,2800.0,0.1,2820.0,2838.0,2802.0,26.0,0.0,0.0,-543.0,-1002.0,-1545.0
2015-07-27,2800.0,2800.0,2770.0,2780.0,189000.0,2780.0,0.1,2800.0,2826.0,2774.0,26.0,0.0,-2158.0,-543.0,-3160.0,-3703.0
2015-07-28,2780.0,2800.0,2770.0,2780.0,193000.0,2780.0,0.1,2780.0,2806.0,2754.0,26.0,0.0,0.0,-543.0,-3160.0,-3703.0
2015-07-29,2790.0,2820.0,2780.0,2810.0,176000.0,2810.0,0.1,2780.0,2806.0,2754.0,35.0,4989.0,0.0,4446.0,-3160.0,1286.0
2015-07-30,2820.0,2830.0,2800.0,2810.0,100000.0,2810.0,0.1,2810.0,2845.0,2775.0,26.0,0.0,0.0,4446.0,-3160.0,1286.0
2015-07-31,2820.0,2820.0,2780.0,2800.0,135000.0,2800.0,0.1,2810.0,2836.0,2784.0,35.0,0.0,-5714.0,4446.0,-8874.0,-4428.0
2015-08-03,2800.0,2820.0,2760.0,2810.0,317000.0,2810.0,0.1,2800.0,2835.0,2765.0,52.0,0.0,-16014.0,4446.0,-24888.0,-20442.0
2015-08-04,2810.0,2810.0,2770.0,2780.0,157000.0,2780.0,0.1,2810.0,2862.0,2758.0,35.0,0.0,0.0,4446.0,-24888.0,-20442.0
2015-08-05,2770.0,2810.0,2770.0,2800.0,223000.0,2800.0,0.1,2780.0,2815.0,2745.0,35.0,0.0,0.0,4446.0,-24888.0,-20442.0
2015-08-06,2800.0,2800.0,2780.0,2790.0,126000.0,2790.0,0.1,2800.0,2835.0,2765.0,18.0,0.0,0.0,4446.0,-24888.0,-20442.0
2015-08-07,2780.0,2800.0,2780.0,2800.0,92000.0,2800.0,0.1,2790.0,2808.0,2772.0,18.0,0.0,0.0,4446.0,-24888.0,-20442.0
2015-08-10,2790.0,2790.0,2780.0,2790.0,79000.0,2790.0,0.1,2800.0,2818.0,2782.0,18.0,0.0,-6428.0,4446.0,-31316.0,-26870.0
2015-08-11,2800.0,2800.0,2770.0,2770.0,227000.0,2770.0,0.1,2790.0,2808.0,2772.0,26.0,0.0,722.0,4446.0,-30594.0,-26148.0
2015-08-12,2770.0,2780.0,2760.0,2760.0,185000.0,2760.0,0.1,2770.0,2796.0,2744.0,18.0,0.0,0.0,4446.0,-30594.0,-26148.0
2015-08-13,2760.0,2780.0,2760.0,2760.0,93000.0,2760.0,0.1,2760.0,2778.0,2742.0,18.0,-6479.0,0.0,-2033.0,-30594.0,-32627.0
2015-08-14,2760.0,2770.0,2760.0,2770.0,57000.0,2770.0,0.1,2760.0,2778.0,2742.0,9.0,0.0,0.0,-2033.0,-30594.0,-32627.0
2015-08-17,2770.0,2780.0,2770.0,2780.0,72000.0,2780.0,0.1,2770.0,2779.0,2761.0,9.0,359.0,0.0,-1674.0,-30594.0,-32268.0
2015-08-18,2780.0,2790.0,2770.0,2770.0,98000.0,2770.0,0.1,2780.0,2789.0,2771.0,18.0,-6812.0,361.0,-8486.0,-30233.0,-38719.0
2015-08-19,2770.0,2790.0,2760.0,2760.0,120000.0,2760.0,0.1,2770.0,2788.0,2752.0,26.0,-6456.0,0.0,-14942.0,-30233.0,-45175.0
2015-08-20,2770.0,2770.0,2750.0,2750.0,134000.0,2750.0,0.1,2760.0,2786.0,2734.0,18.0,0.0,0.0,-14942.0,-30233.0,-45175.0
2015-08-21,2740.0,2740.0,2710.0,2710.0,350000.0,2710.0,0.1,2750.0,2768.0,2732.0,35.0,0.0,19402.0,-14942.0,-10831.0,-25773.0
2015-08-24,2680.0,2700.0,2620.0,2620.0,451000.0,2620.0,0.1,2710.0,2745.0,2675.0,77.0,0.0,36821.0,-14942.0,25990.0,11048.0
2015-08-25,2580.0,2650.0,2500.0,2550.0,569000.0,2550.0,0.1,2620.0,2697.0,2543.0,128.0,0.0,-18146.0,-14942.0,7844.0,-7098.0
2015-08-26,2590.0,2620.0,2560.0,2590.0,235000.0,2590.0,0.1,2550.0,2678.0,2422.0,60.0,0.0,0.0,-14942.0,7844.0,-7098.0
2015-08-27,2630.0,2650.0,2620.0,2630.0,125000.0,2630.0,0.1,2590.0,2650.0,2530.0,52.0,11320.0,0.0,-3622.0,7844.0,4222.0
